id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
21274,50,2/25/11,Private Individual,-5,Da,38.83740308,-6.54875372,Mhombo,0,Wami / Ruvu,Shuleni,Pwani,6,1,Bagamoyo,Yombo,13,True,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,2005,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
72652,0,10/16/12,Government Of Tanzania,0,Government,33.77906317,-3.06368787,Kwa Hung'Wa,0,Lake Victoria,Mwankali,Shinyanga,17,2,Maswa,Buchambi,0,True,GeoData Consultants Ltd,Water authority,Maswa Water  supply program,False,0,gravity,gravity,gravity,private operator,commercial,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe
36611,0,1/28/13,Government Of Tanzania,0,DWE,33.00031856,-4.24126659,Bulambo,0,Lake Tanganyika,Bulambo,Tabora,14,1,Nzega,Karitu,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
37625,200,3/25/11,Government Of Tanzania,79,DWE,36.89540507,-7.83976441,Kwamwanjala,0,Rufiji,Bwawani,Morogoro,5,3,Kilombero,Mang'ula,280,True,GeoData Consultants Ltd,WUA,Mang`ula,True,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
61420,1000,3/19/11,Dhv,326,DWE,36.35617843,-8.80087584,Kwa Betty,0,Rufiji,Tondo,Morogoro,5,4,Ulanga,Usangule,1,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
26922,0,2/26/13,Adra,1639,ADRA,35.48077807,-4.2717091,Sumary,0,Internal,Munmunang'I,Manyara,21,1,Babati,Dabil,216,True,GeoData Consultants Ltd,VWC,,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
6792,0,3/21/11,World Bank,189,World,38.1467921,-6.83429464,Mfuru,0,Wami / Ruvu,Mpiko,Morogoro,5,2,Morogoro Rural,Ngerengere,200,True,GeoData Consultants Ltd,VWC,,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
31889,500,2/24/13,Tasaf,550,DWE,36.65945772,-11.47462826,Kwa Madogo,0,Ruvuma / Southern Coast,Maji,Ruvuma,10,5,Namtumbo,Magazini,750,True,GeoData Consultants Ltd,WUG,,False,2009,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
69927,0,7/29/11,Ministry Of Water,0,DWE,33.0190587,-3.21811742,Gati La Kwa Katibu Wa Maji,0,Lake Victoria,Nyahanga,Mwanza,19,4,Kwimba,Bupamwa,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji Kiliwi,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
16573,0,3/16/11,Government Of Tanzania,1802,DWE,34.83184971,-9.00398754,Kwa Mzee Mbogela,0,Rufiji,Lyalamo,Iringa,11,4,Njombe,Mtwango,50,True,GeoData Consultants Ltd,VWC,Ilunda pumping scheme,False,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
29917,100,3/8/11,Devon Aid Korogwe,296,DWE,38.55515182,-4.96544546,Kwa Bakari Kimwemo,0,Pangani,Kibundai,Tanga,4,2,Korogwe,Kerenge,200,True,GeoData Consultants Ltd,VWC,,False,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
58988,0,3/1/11,Kingupira S,76,Ubung,38.55105784,-8.46257791,Kingupira Nje,0,Rufiji,Kingupira,Pwani,60,53,Rufiji,Utete,1,True,GeoData Consultants Ltd,Parastatal,,True,2006,mono,mono,motorpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
42868,1000,4/12/11,Go,0,DW,37.11949144,-6.06426019,Chang'Ombe B,0,Wami / Ruvu,Chang'Ombe,Morogoro,5,1,Kilosa,Chakwale,600,True,GeoData Consultants Ltd,VWC,,True,1995,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
10217,0,2/18/13,,1358,,34.93863553,-5.26031765,Mch. Anton Mkuru,0,Internal,Mang'Onyi St,Singida,13,2,Singida Rural,Mang'onyi,1,,GeoData Consultants Ltd,VWC,M,,1970,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
43362,0,10/10/12,Rwssp,0,DWE,32.62548132,-4.24932413,Majimaji,0,Lake Tanganyika,Isambula B,Shinyanga,17,3,Kahama,Chambo,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
45096,0,8/12/11,Dwe,815,DWE,31.55100763,-7.67432544,Kwa Abeli Nandi,0,Lake Rukwa,Mbwilo,Rukwa,15,2,Sumbawanga Rural,Muze,170,True,GeoData Consultants Ltd,VWC,,False,1991,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
39421,5000,7/23/11,No,1832,DWE,31.32860187,-7.65648139,Barabara Ya Katani,0,Lake Rukwa,Mileshe,Rukwa,15,3,Nkasi,Chala,1,True,GeoData Consultants Ltd,VWC,,False,1983,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
13732,0,7/8/11,Hesawa,0,DWE,31.50313371,-1.48624731,Kaitenera,0,Lake Victoria,Kaishenyenje 'A',Kagera,18,2,Bukoba Rural,Izimbya,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
38155,0,10/19/12,World Vision,0,World vision,33.81632957,-3.419993,Afro Vision,0,Internal,Kiloleli,Shinyanga,17,2,Maswa,Budekwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
18145,1000,7/28/11,Il,1694,CONS,31.23973952,-7.85469055,Shuleni,0,Lake Rukwa,Ntakaingwa,Rukwa,15,3,Nkasi,Kate,600,True,GeoData Consultants Ltd,VWC,K,True,1983,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
58597,30,2/26/11,Jaica,49,JAICA,39.29444287,-6.97623168,Kwa Mjumbe Mkemi,0,Wami / Ruvu,Mwandege,Pwani,60,43,Mkuranga,Vikindu,6922,True,GeoData Consultants Ltd,VWC,,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
28265,0,2/19/13,Kalitasi,1384,Kalitasi,37.99252752,-4.23701933,Kwa Mzee Tadei,0,Pangani,Mvango,Kilimanjaro,3,3,Same,Vuje,15,True,GeoData Consultants Ltd,VWC,Mvango Water Supply,True,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,unknown,unknown,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
48795,300,2/9/13,Isf,778,DWE,29.78125142,-5.35413376,Kwa Hassan Shaban,0,Lake Tanganyika,Msombwezi,Kigoma,16,3,Kigoma Rural,Sunuka,220,False,GeoData Consultants Ltd,VWC,Sunuka water project,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
57199,0,7/24/11,Oxfam,0,OXFAM,30.55499914,-2.62620698,Nkomani,0,Lake Victoria,Mukihaye,Kagera,18,30,Ngara,Kabanga,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
23730,0,4/14/11,Government Of Tanzania,0,Government,33.0190999,-8.61028525,Venance Mungwana,0,Lake Rukwa,Galula A,Mbeya,12,1,Chunya,Galula,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
62538,0,10/10/12,Rural Water Supply And Sanitat,0,DWE,32.0787117,-3.57113775,Shule,0,Lake Tanganyika,Nasihukulu Centre,Shinyanga,17,5,Bukombe,Bukombe,0,True,GeoData Consultants Ltd,Parastatal,,True,0,other,other,other,parastatal,parastatal,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
74088,500,3/12/11,I Wash,372,Local te,37.74575537,-6.00549668,Rombo,0,Wami / Ruvu,Sechambo,Morogoro,5,6,Mvomero,Kanga,30,True,GeoData Consultants Ltd,VWC,,True,2011,other - rope pump,rope pump,rope pump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
39731,1500,2/12/13,Government Of Tanzania,727,District council,37.5560063,-3.5470821,Kwa Izadin Ramadhani,0,Pangani,Majengo,Kilimanjaro,3,2,Mwanga,Kileo,150,True,GeoData Consultants Ltd,WUA,Kifaru water Supply,True,2010,submersible,submersible,submersible,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
13075,0,8/1/11,Oxfam,0,OXFAM,30.77828077,-2.48968584,Kwanimba,0,Lake Victoria,Nyamahawa,Kagera,18,30,Ngara,Nyakisasa,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
66768,0,7/28/11,Hesawa,0,HESAWA,33.15308297,-2.75437447,Hesawa,0,Lake Victoria,Magaka,Mwanza,19,7,Missungwi,Koromije,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
57491,5000,2/27/13,Danida,1414,DANIDA,34.95997272,-10.98661849,Kwa Mzee Mbunda,0,Ruvuma / Southern Coast,Kitangali,Ruvuma,10,3,Mbinga,Myangayanga,90,True,GeoData Consultants Ltd,VWC,DANIDA,True,1993,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
28725,0,3/1/13,Rwssp,812,DWE,36.044427,-10.69588198,Health Centre,0,Ruvuma / Southern Coast,Gulioni,Ruvuma,10,5,Namtumbo,Namabengo,250,True,GeoData Consultants Ltd,Parastatal,,False,2002,swn 80,swn 80,handpump,parastatal,parastatal,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
20068,0,1/18/13,Sdg,0,DWE,0,-2.00E-08,Imalanota,0,Lake Victoria,Masanga B,Shinyanga,17,1,Bariadi,Sapiwi,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
36047,20,1/22/13,Jaica,95,JAICA,39.42237792,-10.24774008,Kwa Mama Wolu,0,Ruvuma / Southern Coast,Namayanga,Lindi,80,23,Lindi Rural,Nyengedi,1,False,GeoData Consultants Ltd,VWC,JAICA Borehole Scheme,False,2006,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
11336,0,1/28/13,Fini Water,302,Fini Water,38.63213635,-10.20147639,Njumbwinga,0,Ruvuma / Southern Coast,Chilumbilu,Lindi,8,3,Nachingwea,Mnero Ngongo,244,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
4539,0,7/19/11,Ka,0,KA,31.66507374,-1.73520073,Kigane,0,Lake Victoria,Kigane,Kagera,18,3,Muleba,Kagoma,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
64654,500,4/16/11,Roman Catholic,1850,ACRA,34.74420022,-9.15591644,Kwa Daudi Wandelage,0,Rufiji,Kidulime,Iringa,11,4,Njombe,Mdandu,150,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
4300,6,6/3/13,Ces(gmbh),1604,DWE,37.46181738,-3.29731131,Kwa Kamili Kisaka,0,Pangani,Morowi,Kilimanjaro,3,4,Moshi Rural,Kurua Vunjo Mashariki,10,True,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
63995,0,10/25/12,Hesawa,0,DWE,0,-2.00E-08,Kwamathayo,0,Lake Victoria,Lubaga,Mwanza,19,2,Magu,Shigala,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
48680,1000,3/15/11,Rc Church,2148,RC CHURCH,34.53807396,-9.32053303,Kwa Lusanyo,0,Lake Nyasa,Kibaoni,Iringa,11,4,Njombe,Igosi,80,True,GeoData Consultants Ltd,VWC,MAKOGA,False,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
64446,500,3/15/11,Tasaf,285,DWE,36.67412779,-8.35024814,Shuleni 1,0,Rufiji,Igumbiro Kati,Morogoro,5,4,Ulanga,Lupiro,1,True,GeoData Consultants Ltd,,,True,1993,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
6649,0,2/17/13,Mission,1009,DWE,35.4797844,-10.6264879,Kwa Joseph,0,Lake Nyasa,Nandutu,Ruvuma,10,2,Songea Rural,Maposeni,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa peramiho,True,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
6429,0,2/8/13,Tacare,800,TCRS,29.82386299,-5.11551109,Shule Ya Msingi Lugongo,0,Lake Tanganyika,Lugongo,Kigoma,16,3,Kigoma Rural,Ilagala,589,True,GeoData Consultants Ltd,Parastatal,,True,2010,afridev,afridev,handpump,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
5398,0,3/15/13,Government Of Tanzania,986,DWE,36.7986779,-3.49590432,Kwa Kakaa,0,Pangani,Unguuni,Arusha,2,2,Arusha Rural,Nduruma,300,True,GeoData Consultants Ltd,VWC,Nduruma pipe line,True,1978,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
5961,0,3/3/11,Asb,19,Orien,38.75103857,-7.99125429,Msikitini,0,Rufiji,Kiwili,Pwani,60,53,Rufiji,Utete,1,True,GeoData Consultants Ltd,Trust,,True,2008,mono,mono,motorpump,trust,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
20212,0,8/7/11,Hesawa,1209,DWE,33.04736866,-1.84486098,Mwigeresi,0,Lake Victoria,Mwigeresi,Mwanza,19,1,Ukerewe,Bwisya,700,True,GeoData Consultants Ltd,,,True,1999,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
17819,0,10/18/12,World Vision,0,World vision,33.78654096,-3.51458159,Tumaini C,0,Internal,Chamani,Shinyanga,17,2,Maswa,Budekwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
30135,0,2/4/13,Norad,1805,Norad,31.61351712,-7.97641138,Shule Ya Sekondari Kantaramba,0,Lake Tanganyika,Kantaramba Mazoezi,Rukwa,15,4,Sumbawanga Urban,Old Sumbawanga,4550,False,GeoData Consultants Ltd,Other,,True,1982,india mark ii,india mark ii,handpump,other,other,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
63099,0,7/25/11,Wizara,0,IDARA,32.90735771,-2.69417345,Kituo Ch,0,Lake Victoria,Kasemi,Mwanza,19,7,Missungwi,Idetemya,0,,GeoData Consultants Ltd,Parastatal,,True,0,ksb,submersible,submersible,parastatal,parastatal,other,other,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe,communal standpipe
28418,0,1/30/13,Government Of Tanzania,1290,Government,30.0402237,-4.78062576,Kwa Ndunamiwe,0,Lake Tanganyika,Kumabuye,Kigoma,16,2,Kasulu,Rusesa,480,True,GeoData Consultants Ltd,Water authority,Kanenge,True,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
51829,0,3/29/11,Unicef,1507,DWE,34.77352208,-8.8210296,Kwa Mzee Yotamu,0,Rufiji,Katenge A,Iringa,11,4,Njombe,Wanging'ombe,85,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1978,gravity,gravity,gravity,wua,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
2637,0,10/28/12,World Vision,0,World vision,32.0884804,-3.26512674,Mamahuruma B,0,Lake Tanganyika,Kisalusalu,Shinyanga,17,5,Bukombe,Ilolangulu,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
9769,0,10/13/12,Government Of Tanzania,0,DWE,0,-2.00E-08,Kwamasuke,0,Lake Victoria,Mwamjulila,Mwanza,19,2,Magu,Igalukilo,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
65406,0,7/13/11,Kaemp,0,DWE,31.20149692,-2.90257679,Stendi,0,Lake Tanganyika,Lusahunga Kati,Kagera,18,4,Biharamulo,Lusahunga,0,True,GeoData Consultants Ltd,VWC,Kaserebuka Water Supply,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
32843,0,7/23/11,Adb,1169,DWE,32.89465642,-1.95639008,School,0,Lake Victoria,Ujamaa,Mwanza,19,1,Ukerewe,Namilembe,1000,True,GeoData Consultants Ltd,,,True,2009,other,other,other,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other
63491,0,8/4/11,Concern,0,TWESA,30.72205655,-2.44051979,Chenda,0,Lake Victoria,Kabuye,Kagera,18,30,Ngara,Nyamiyaga,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
43488,0,3/16/13,Government Of Tanzania,954,DWE,36.85387871,-3.51336448,Shule Ya Msingi Umoja,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
70081,0,7/28/11,Government Of Tanzania,0,Sengerema Water Department,32.8130682,-2.53072488,Kwa Mahengela,0,Lake Victoria,Chamagati,Mwanza,19,5,Sengerema,Nyamatongo,0,True,GeoData Consultants Ltd,VWC,None,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
58968,0,3/30/13,Government Of Tanzania,1398,DWE,37.54916971,-3.28543295,Kwa Luka Njau,0,Pangani,Kouri,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,75,True,GeoData Consultants Ltd,VWC,Una mkolowoni,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other
61111,0,2/5/13,Tasaf,1064,DWE,31.102036,-5.1512822,Kwa Ernatus Kagombo,0,Lake Tanganyika,Kalemela,Kigoma,16,3,Kigoma Rural,Nguruka,250,True,GeoData Consultants Ltd,VWC,,True,2007,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
